pid,bid,top-k,boost,boost.functions.count,boost.includes,boost.preprocess.number,boost.preprocess.size,boost.preprocess.time,boost.preprocess.time_p,boost.profile.number,boost.profile.size,boost.profile.time,coarse-grained.profile.number,coarse-grained.profile.size,coarse-grained.profile.time,end,fine-grained.preprocess.number,fine-grained.preprocess.size,fine-grained.preprocess.time,fine-grained.preprocess.time_p,fine-grained.profile.number,fine-grained.profile.size,fine-grained.profile.time,prune-minus-boost.profile.number,prune-minus-boost.profile.size,prune-minus-boost.profile.time,prune.functions.count,prune.includes,prune.preprocess.number,prune.preprocess.size,prune.preprocess.time,prune.preprocess.time_p,prune.profile.number,prune.profile.size,prune.profile.time,start,theta,inst_num,inst,percent2_1_1,percent2_1_0,percent2_1,percent2_2_0,percent2_2,percent3_1_0,percent3_1,percent3_2_0,percent3_2,percent4_1_0,percent4_1,percent4_2_0,percent4_2,max,min,drop,boost.mine.size,boost.mine.time,fine-grained.mine.size,fine-grained.mine.time,prune.mine.size,prune.mine.time
nanoxml,1_4,1,0.05,9.0,0.0,17.0,64772.0,369.0,285.59999999999997,226.0,148.0,17082.0,494.0,383.0,194046.0,0.0,129.0,164276.0,702.0,1126.0,4236.0,1427.0,1129382.0,2680.0,909.0,1100559.0,45.0,0.0,125.0,160576.0,661.0,638.4,2906.0,982.0,1117641.0,0.0,0.359272,3400.0,0.8026440037771483,65936.0,1509495.0,1.262839679482782,1440.0,1.0091100210231254,770.0,1.3676731793960923,160576.0,0.9774769290705885,2619.0,1.8561304039688165,5860.0,1.0103448275862068,47.0,45.0,False,20304.0,6.18,23136.0,12.66,23552.0,12.33
nanoxml,1_4,5,0.05,9.0,0.0,17.0,64772.0,369.0,285.59999999999997,226.0,148.0,18728.0,494.0,383.0,195692.0,0.0,129.0,164276.0,702.0,1126.0,4236.0,1427.0,1131028.0,2680.0,909.0,1100769.0,45.0,0.0,125.0,160180.0,644.0,627.6,2906.0,982.0,1119497.0,0.0,0.310191,3400.0,0.8026440037771483,64290.0,1508059.0,1.2616383255334565,1440.0,1.0091100210231254,761.0,1.3516873889875667,160180.0,0.9750663517494947,2630.0,1.8639262934089298,5836.0,1.0062068965517241,47.0,45.0,False,20320.0,6.09,23680.0,58.17,23360.0,61.23
nanoxml,1_4,10,0.05,9.0,0.0,17.0,64772.0,369.0,285.59999999999997,226.0,148.0,23448.0,494.0,383.0,200412.0,0.0,129.0,164276.0,702.0,1126.0,4236.0,1427.0,1135748.0,2698.0,915.0,1105202.0,47.0,0.0,127.0,160532.0,648.0,634.8,2924.0,989.0,1128650.0,0.0,0.26479,3418.0,0.8068932955618509,59570.0,1507772.0,1.2613982220630828,1446.0,1.0133146461107219,767.0,1.3623445825932505,160532.0,0.9772090871460225,2624.0,1.8596739900779589,5816.0,1.0027586206896553,47.0,45.0,False,20512.0,7.88,23168.0,67.15,23312.0,71.25
nanoxml,1_6,1,0.05,9.0,0.0,17.0,62792.0,330.0,282.0,232.0,138.0,18682.0,494.0,383.0,194454.0,0.0,78.0,161520.0,639.0,1018.0,4230.0,1426.0,1125836.0,870.0,378.0,715624.0,35.0,0.0,78.0,159140.0,518.0,454.8,1102.0,460.0,734306.0,0.0,0.188896,1596.0,0.3773049645390071,67121.0,1130123.0,0.9473291996274803,899.0,0.6304347826086957,614.0,1.206286836935167,159140.0,0.9852649826646855,3075.0,1.8260095011876485,5832.0,0.9904891304347826,39.0,35.0,False,19536.0,5.28,22944.0,16.56,22528.0,14.93
nanoxml,1_6,5,0.05,9.0,0.0,17.0,62792.0,330.0,282.0,232.0,138.0,16261.0,494.0,383.0,192033.0,0.0,78.0,161520.0,639.0,1018.0,4230.0,1426.0,1123415.0,870.0,378.0,714909.0,35.0,0.0,78.0,158920.0,546.0,483.59999999999997,1102.0,460.0,731170.0,0.0,0.177966,1596.0,0.3773049645390071,69542.0,1131829.0,0.9487592595542002,899.0,0.6304347826086957,638.0,1.2534381139489195,158920.0,0.983902922238732,3224.0,1.9144893111638954,5844.0,0.9925271739130435,39.0,35.0,False,20576.0,5.74,21888.0,30.32,22512.0,27.74
nanoxml,1_6,10,0.05,9.0,0.0,17.0,62792.0,330.0,282.0,232.0,138.0,20026.0,494.0,383.0,195798.0,0.0,78.0,161520.0,639.0,1018.0,4230.0,1426.0,1127180.0,2384.0,807.0,1042705.0,39.0,0.0,78.0,158456.0,538.0,496.79999999999995,2616.0,889.0,1062731.0,0.0,0.129607,3110.0,0.735224586288416,65777.0,1455860.0,1.2203792760342578,1328.0,0.9312762973352033,649.0,1.275049115913556,158456.0,0.9810302129767211,3131.0,1.8592636579572446,5840.0,0.9918478260869565,39.0,35.0,False,20112.0,7.14,22528.0,34.91,22432.0,34.43
nanoxml,1_7,1,0.05,6.0,0.0,31.0,62464.0,314.0,254.39999999999998,252.0,156.0,44156.0,494.0,382.0,196246.0,0.0,154.0,160044.0,667.0,1092.0,4236.0,1426.0,1310784.0,1922.0,660.0,1156900.0,27.0,0.0,132.0,159648.0,526.0,481.2,2134.0,730.0,1201056.0,0.0,0.512152,2668.0,0.6298394711992445,58425.0,1572577.0,1.148529552464233,1198.0,0.8401122019635343,613.0,1.1227106227106227,159648.0,0.9975256804378796,2570.0,1.8330955777460771,5864.0,1.0075601374570446,36.0,27.0,False,20480.0,6.06,23632.0,15.2,22192.0,13.96
nanoxml,1_7,5,0.05,6.0,0.0,31.0,62464.0,314.0,254.39999999999998,252.0,156.0,40824.0,494.0,382.0,192914.0,0.0,154.0,160044.0,667.0,1092.0,4236.0,1426.0,1307452.0,2390.0,808.0,1233228.0,36.0,0.0,147.0,160728.0,573.0,531.6,2642.0,889.0,1274052.0,0.0,0.437449,3136.0,0.7403210576015109,61757.0,1652237.0,1.206709129139525,1346.0,0.9438990182328191,655.0,1.1996336996336996,160728.0,1.004273824698208,2820.0,2.011412268188302,5824.0,1.0006872852233677,36.0,27.0,False,20544.0,7.83,22896.0,16.81,23360.0,15.62
nanoxml,1_7,10,0.05,6.0,0.0,31.0,62464.0,314.0,254.39999999999998,252.0,156.0,43780.0,494.0,382.0,195870.0,0.0,154.0,160044.0,667.0,1092.0,4236.0,1426.0,1310408.0,2390.0,808.0,1238111.0,36.0,0.0,147.0,160340.0,619.0,574.8,2642.0,889.0,1281891.0,0.0,0.410131,3136.0,0.7403210576015109,58801.0,1654164.0,1.2081165110658783,1346.0,0.9438990182328191,691.0,1.2655677655677655,160340.0,1.001849491389868,2815.0,2.007845934379458,5840.0,1.0034364261168385,36.0,27.0,False,20592.0,7.52,22768.0,15.75,22624.0,16.26
nanoxml,2_2,1,0.05,12.0,0.0,22.0,69064.0,366.0,300.0,294.0,179.0,51911.0,531.0,408.0,188686.0,0.0,61.0,160508.0,674.0,1086.0,5058.0,1653.0,1107267.0,604.0,283.0,608944.0,19.0,0.0,33.0,101124.0,436.0,344.4,724.0,329.0,660855.0,0.0,0.414396,1429.0,0.28252273625939106,81849.0,1095088.0,0.9209261333629352,870.0,0.5263157894736842,537.0,0.988950276243094,101124.0,0.6300246716674558,2609.0,1.9311621021465581,5848.0,1.004120879120879,22.0,19.0,False,19984.0,6.45,22496.0,8.56,21008.0,7.23
nanoxml,2_2,5,0.05,12.0,0.0,22.0,69064.0,366.0,300.0,294.0,179.0,60929.0,531.0,408.0,197704.0,0.0,61.0,160508.0,674.0,1086.0,5058.0,1653.0,1116285.0,604.0,283.0,617531.0,22.0,0.0,38.0,119508.0,436.0,373.2,820.0,364.0,678460.0,0.0,0.293469,1429.0,0.28252273625939106,72831.0,1094657.0,0.9205636792373494,870.0,0.5263157894736842,561.0,1.0331491712707181,119508.0,0.7445610187654198,2709.0,2.005181347150259,5836.0,1.0020604395604396,22.0,19.0,False,20592.0,5.68,22288.0,7.6,21040.0,6.39
nanoxml,2_2,10,0.05,12.0,0.0,22.0,69064.0,366.0,300.0,294.0,179.0,59979.0,531.0,408.0,196754.0,0.0,61.0,160508.0,674.0,1086.0,5058.0,1653.0,1115335.0,604.0,283.0,616510.0,22.0,0.0,38.0,119328.0,453.0,391.2,820.0,364.0,676489.0,0.0,0.261384,1429.0,0.28252273625939106,73781.0,1094586.0,0.9205039710171253,870.0,0.5263157894736842,576.0,1.0607734806629834,119328.0,0.7434395793356094,2621.0,1.9400444115470021,5836.0,1.0020604395604396,22.0,19.0,False,19408.0,8.62,21872.0,9.61,21424.0,11.54
nanoxml,2_3,1,0.05,12.0,0.0,17.0,65692.0,361.0,294.0,268.0,165.0,3597.0,531.0,408.0,180737.0,0.0,87.0,157832.0,603.0,928.0,5058.0,1653.0,991191.0,322.0,203.0,590894.0,18.0,0.0,23.0,78232.0,381.0,327.59999999999997,390.0,230.0,594491.0,0.0,0.156342,1121.0,0.22162910241202055,70280.0,986068.0,0.9289636739958039,776.0,0.4694494857834241,518.0,1.1163793103448276,78232.0,0.49566627806781893,3085.0,2.10580204778157,5892.0,1.0172651933701657,28.0,18.0,False,20304.0,4.86,21408.0,6.09,20656.0,5.64
nanoxml,2_3,5,0.05,12.0,0.0,17.0,65692.0,361.0,294.0,268.0,165.0,12467.0,531.0,408.0,189607.0,0.0,87.0,157832.0,603.0,928.0,5058.0,1653.0,1000061.0,712.0,325.0,612981.0,26.0,0.0,43.0,121204.0,429.0,390.0,908.0,391.0,625448.0,0.0,0.075077,1511.0,0.2987346777382365,61410.0,999285.0,0.9414152624047195,898.0,0.543254688445251,570.0,1.228448275862069,121204.0,0.7679304577018602,2911.0,1.9870307167235495,5860.0,1.0117403314917126,28.0,18.0,False,20576.0,5.24,21456.0,6.94,20352.0,6.22
nanoxml,2_3,10,0.05,12.0,0.0,17.0,65692.0,361.0,294.0,268.0,165.0,11590.0,531.0,408.0,188730.0,0.0,87.0,157832.0,603.0,928.0,5058.0,1653.0,999184.0,816.0,358.0,632617.0,28.0,0.0,45.0,136612.0,473.0,391.2,1012.0,424.0,644207.0,0.0,0.052916,1615.0,0.319296164491894,62287.0,1019798.0,0.9607403311065493,931.0,0.5632183908045977,571.0,1.230603448275862,136612.0,0.8655532464899387,2982.0,2.035494880546075,5824.0,1.0055248618784531,28.0,18.0,False,20640.0,5.58,21472.0,7.44,21504.0,7.54
nanoxml,2_5,1,0.05,13.0,0.0,19.0,70832.0,281.0,250.79999999999998,340.0,190.0,0.0,531.0,408.0,129485.0,0.0,42.0,157708.0,530.0,850.0,5058.0,1653.0,841907.0,0.0,4.0,-88796.0,0.0,0.0,0.0,0.0,0.0,0.0,5058.0,4.0,-88796.0,0.0,0.342464,871.0,0.17220245156188216,88797.0,307080.0,0.32994378449002043,602.0,0.3641863278886872,209.0,0.49176470588235294,70832.0,0.44913384229081593,1189.0,0.946656050955414,5788.0,0.9856948228882834,27.0,0.0,False,19712.0,5.19,21120.0,7.08,0.0,0.0
nanoxml,2_5,5,0.05,13.0,0.0,19.0,70832.0,281.0,250.79999999999998,340.0,190.0,68721.0,531.0,408.0,198206.0,0.0,42.0,157708.0,530.0,850.0,5058.0,1653.0,910628.0,662.0,305.0,633223.0,27.0,0.0,42.0,134200.0,498.0,438.0,1002.0,420.0,701944.0,0.0,0.319499,1533.0,0.30308422301304866,20076.0,960378.0,1.0318833914971892,903.0,0.5462794918330308,574.0,1.3505882352941176,134200.0,0.850939711365308,3057.0,2.4339171974522293,6048.0,1.0299727520435968,27.0,0.0,False,20400.0,5.87,21520.0,6.67,20688.0,6.85
nanoxml,2_5,10,0.05,13.0,0.0,19.0,70832.0,281.0,250.79999999999998,340.0,190.0,67804.0,531.0,408.0,197289.0,0.0,42.0,157708.0,530.0,850.0,5058.0,1653.0,909711.0,662.0,305.0,655851.0,27.0,0.0,42.0,133624.0,533.0,484.79999999999995,1002.0,420.0,723655.0,0.0,0.273419,1533.0,0.30308422301304866,20993.0,983923.0,1.0571814454434492,903.0,0.5462794918330308,613.0,1.4423529411764706,133624.0,0.8472873918888072,2646.0,2.106687898089172,5860.0,0.9979564032697548,27.0,0.0,False,20400.0,7.43,21248.0,8.47,20896.0,8.46
nanoxml,2_6,1,0.05,12.0,0.0,17.0,63072.0,382.0,321.59999999999997,258.0,173.0,128277.0,531.0,408.0,212276.0,0.0,101.0,161144.0,589.0,1004.0,5058.0,1653.0,1019069.0,160.0,138.0,372895.0,12.0,0.0,10.0,58936.0,339.0,277.2,200.0,162.0,501172.0,0.0,0.677276,949.0,0.18762356662712534,71865.0,929043.0,0.8516033050578679,719.0,0.43496672716273443,499.0,0.9940239043824701,63072.0,0.39140147942213177,3033.0,2.66754617414248,5848.0,1.0089717046238786,48.0,12.0,False,19456.0,5.56,22224.0,6.43,20512.0,5.3
nanoxml,2_6,5,0.05,12.0,0.0,17.0,63072.0,382.0,321.59999999999997,258.0,173.0,146656.0,531.0,408.0,230655.0,0.0,101.0,161144.0,589.0,1004.0,5058.0,1653.0,1037448.0,738.0,321.0,487891.0,25.0,0.0,42.0,124576.0,516.0,457.2,988.0,416.0,634547.0,0.0,0.22928800000000002,1527.0,0.30189798339264534,53486.0,1025660.0,0.9401668661898887,902.0,0.5456745311554749,649.0,1.292828685258964,124576.0,0.7730725314004865,3153.0,2.7730870712401057,5852.0,1.0096618357487923,48.0,12.0,False,20544.0,5.07,21840.0,6.07,21024.0,5.36
nanoxml,2_6,10,0.05,12.0,0.0,17.0,63072.0,382.0,321.59999999999997,258.0,173.0,140118.0,531.0,408.0,224117.0,0.0,101.0,161144.0,589.0,1004.0,5058.0,1653.0,1030910.0,3416.0,1087.0,812749.0,48.0,0.0,101.0,160384.0,724.0,688.8,3674.0,1185.0,952867.0,0.0,0.016215,4205.0,0.8313562672993278,60024.0,1357056.0,1.2439395967125417,1668.0,1.0090744101633393,842.0,1.6772908366533865,160384.0,0.9952837213920469,3250.0,2.8583992963940195,5828.0,1.0055210489993098,48.0,12.0,False,20576.0,5.49,21840.0,6.96,22224.0,6.61
nanoxml,2_7,1,0.05,14.0,0.0,3.0,51124.0,288.0,213.6,480.0,224.0,-1.0,531.0,408.0,139766.0,0.0,17.0,158332.0,433.0,654.0,5058.0,1653.0,975385.0,5058.0,4.0,-86023.0,0.0,0.0,0.0,0.0,0.0,0.0,5058.0,4.0,-86024.0,0.0,0.171464,6069.0,1.1998813760379596,86025.0,311817.0,0.29377620335214477,636.0,0.38475499092558985,178.0,0.5443425076452599,51124.0,0.3228911401359169,1502.0,0.9842726081258192,5788.0,0.9870395634379263,0.0,0.0,False,20032.0,4.27,19776.0,4.68,,
nanoxml,2_7,5,0.05,14.0,0.0,3.0,51124.0,288.0,213.6,480.0,224.0,-2.0,531.0,408.0,139765.0,0.0,17.0,158332.0,433.0,654.0,5058.0,1653.0,975384.0,5058.0,4.0,-86024.0,0.0,0.0,0.0,0.0,0.0,0.0,5058.0,4.0,-86026.0,0.0,0.171464,6069.0,1.1998813760379596,86026.0,311817.0,0.29377620335214477,636.0,0.38475499092558985,178.0,0.5443425076452599,51124.0,0.3228911401359169,1502.0,0.9842726081258192,5788.0,0.9870395634379263,0.0,0.0,False,19968.0,4.2,20624.0,4.79,,
nanoxml,2_7,10,0.05,14.0,0.0,3.0,51124.0,288.0,213.6,480.0,224.0,-2.0,531.0,408.0,139765.0,0.0,17.0,158332.0,433.0,654.0,5058.0,1653.0,975384.0,5058.0,4.0,-86024.0,0.0,0.0,0.0,0.0,0.0,0.0,5058.0,4.0,-86026.0,0.0,0.171464,6069.0,1.1998813760379596,86026.0,311817.0,0.29377620335214477,636.0,0.38475499092558985,178.0,0.5443425076452599,51124.0,0.3228911401359169,1502.0,0.9842726081258192,5788.0,0.9870395634379263,0.0,0.0,False,19968.0,4.39,20304.0,4.52,,
nanoxml,3_1,1,0.05,9.0,0.0,20.0,69496.0,341.0,283.2,330.0,187.0,32806.0,577.0,444.0,203280.0,0.0,169.0,225040.0,796.0,1336.0,6048.0,1981.0,982143.0,958.0,420.0,662064.0,36.0,0.0,151.0,159764.0,627.0,608.4,1118.0,478.0,694870.0,0.0,0.23186500000000002,1865.0,0.3083664021164021,42710.0,1026280.0,1.0013923948117438,1051.0,0.5305401312468451,743.0,1.1122754491017963,159764.0,0.7099360113757555,3138.0,2.2192362093352194,5836.0,0.9972658920027341,47.0,36.0,False,20592.0,7.53,24384.0,19.46,23200.0,15.96
nanoxml,3_1,5,0.05,9.0,0.0,20.0,69496.0,341.0,283.2,330.0,187.0,-1136.0,577.0,444.0,169338.0,0.0,169.0,225040.0,796.0,1336.0,6048.0,1981.0,948201.0,1348.0,541.0,669891.0,44.0,0.0,164.0,161408.0,687.0,678.0,1678.0,652.0,668755.0,0.0,0.182499,2255.0,0.3728505291005291,76652.0,1068049.0,1.0421484837337647,1172.0,0.5916203937405351,801.0,1.1991017964071857,161408.0,0.7172413793103448,3274.0,2.3154172560113153,5836.0,0.9972658920027341,47.0,36.0,False,20320.0,6.89,24096.0,39.25,24160.0,41.78
nanoxml,3_1,10,0.05,9.0,0.0,20.0,69496.0,341.0,283.2,330.0,187.0,255922.0,577.0,444.0,426396.0,0.0,169.0,225040.0,796.0,1336.0,6048.0,1981.0,1205259.0,3626.0,1180.0,2074627.0,47.0,0.0,169.0,163060.0,664.0,654.0,3956.0,1291.0,2330549.0,0.0,0.10909300000000001,4533.0,0.7495039682539683,-180406.0,2215727.0,2.1619949397620926,1811.0,0.9141847551741544,781.0,1.1691616766467066,163060.0,0.7245822964806257,3262.0,2.3069306930693068,5868.0,1.0027341079972658,47.0,36.0,False,20480.0,7.42,24272.0,60.59,24352.0,55.42
nanoxml,3_10,1,0.05,15.0,0.0,20.0,74088.0,312.0,271.2,336.0,192.0,-1.0,577.0,444.0,202125.0,0.0,94.0,161424.0,567.0,886.0,6050.0,1982.0,940042.0,0.0,4.0,-73609.0,0.0,0.0,0.0,0.0,0.0,0.0,6050.0,4.0,-73610.0,0.0,0.559633,913.0,0.1509090909090909,73611.0,349348.0,0.34464259465517294,640.0,0.3229061553985873,226.0,0.510158013544018,74088.0,0.45896520963425513,1676.0,1.2101083032490976,5812.0,0.9904567143830948,34.0,0.0,False,20064.0,7.34,21216.0,8.03,,
nanoxml,3_10,5,0.05,15.0,0.0,20.0,74088.0,312.0,271.2,336.0,192.0,18819.0,577.0,444.0,220945.0,0.0,94.0,161424.0,567.0,886.0,6050.0,1982.0,958862.0,788.0,348.0,739155.0,26.0,0.0,45.0,140400.0,463.0,399.59999999999997,1028.0,433.0,757974.0,0.0,0.20967,1701.0,0.28115702479338844,54791.0,1143292.0,1.1278928785294375,984.0,0.496468213925328,559.0,1.2618510158013545,140400.0,0.8697591436217663,3028.0,2.1862815884476534,5864.0,0.9993183367416496,34.0,0.0,False,20672.0,7.11,21216.0,8.53,21104.0,7.89
nanoxml,3_10,10,0.05,15.0,0.0,20.0,74088.0,312.0,271.2,336.0,192.0,17742.0,577.0,444.0,219868.0,0.0,94.0,161424.0,567.0,886.0,6050.0,1982.0,957785.0,1184.0,472.0,809563.0,34.0,0.0,50.0,159048.0,500.0,446.4,1440.0,563.0,827305.0,0.0,0.083095,2097.0,0.3466115702479339,55868.0,1214777.0,1.1984150394661683,1108.0,0.5590312815338042,598.0,1.3498871331828441,159048.0,0.9852809991079393,3032.0,2.1891696750902527,5832.0,0.9938650306748467,34.0,0.0,False,0.0,0.0,22016.0,8.09,21872.0,8.45
nanoxml,3_2,1,0.05,10.0,0.0,17.0,66712.0,334.0,285.59999999999997,338.0,190.0,-14050.0,577.0,444.0,167390.0,0.0,162.0,178160.0,777.0,1328.0,6050.0,1982.0,990801.0,1340.0,538.0,705974.0,43.0,0.0,159.0,161804.0,603.0,578.4,1678.0,652.0,691924.0,0.0,0.21047,2255.0,0.37272727272727274,100012.0,1159350.0,1.0628311177076182,1172.0,0.591321897073663,720.0,1.0843373493975903,161804.0,0.9081948810058375,4178.0,2.9054242002781643,5952.0,1.0212765957446808,46.0,43.0,False,20448.0,7.14,23776.0,17.83,23312.0,18.13
nanoxml,3_2,5,0.05,10.0,0.0,17.0,66712.0,334.0,285.59999999999997,338.0,190.0,-32026.0,577.0,444.0,149414.0,0.0,162.0,178160.0,777.0,1328.0,6050.0,1982.0,972825.0,1340.0,538.0,703069.0,43.0,0.0,159.0,161812.0,617.0,592.8,1678.0,652.0,671043.0,0.0,0.197741,2255.0,0.37272727272727274,117988.0,1174421.0,1.0766474180267378,1172.0,0.591321897073663,732.0,1.1024096385542168,161812.0,0.9082397844634037,4487.0,3.120305980528512,5952.0,1.0212765957446808,46.0,43.0,False,20160.0,6.99,24176.0,62.28,23952.0,65.54
nanoxml,3_2,10,0.05,10.0,0.0,17.0,66712.0,334.0,285.59999999999997,338.0,190.0,13950.0,577.0,444.0,195390.0,0.0,162.0,178160.0,777.0,1328.0,6050.0,1982.0,1018801.0,3618.0,1177.0,976146.0,46.0,0.0,162.0,162164.0,876.0,916.8,3956.0,1291.0,990096.0,0.0,0.143098,4533.0,0.7492561983471074,72012.0,1401522.0,1.2848416731373755,1811.0,0.91372351160444,1002.0,1.5090361445783131,162164.0,0.9102155365963179,4032.0,2.803894297635605,5952.0,1.0212765957446808,46.0,43.0,False,20224.0,6.17,24144.0,102.29,24144.0,103.65
nanoxml,3_3,1,0.05,10.0,0.0,16.0,64728.0,387.0,303.59999999999997,338.0,190.0,0.0,577.0,444.0,167838.0,0.0,214.0,260904.0,755.0,1304.0,6048.0,1981.0,953784.0,0.0,4.0,-78103.0,0.0,0.0,0.0,0.0,0.0,0.0,6048.0,4.0,-78103.0,0.0,0.372347,915.0,0.15128968253968253,78104.0,324047.0,0.3140331121206953,638.0,0.3220595658758203,253.0,0.3880368098159509,64728.0,0.24809125195474196,1294.0,1.0597870597870598,5820.0,0.9979423868312757,47.0,0.0,False,20304.0,7.05,24672.0,23.25,,
nanoxml,3_3,5,0.05,10.0,0.0,16.0,64728.0,387.0,303.59999999999997,338.0,190.0,15023.0,577.0,444.0,182861.0,0.0,214.0,260904.0,755.0,1304.0,6048.0,1981.0,968807.0,1320.0,532.0,852343.0,40.0,0.0,155.0,160716.0,579.0,535.1999999999999,1556.0,615.0,867366.0,0.0,0.310103,2235.0,0.3695436507936508,63081.0,1239470.0,1.201167180934365,1166.0,0.5885916203937406,699.0,1.072085889570552,160716.0,0.6159966884371263,3046.0,2.4946764946764945,5828.0,0.9993141289437586,47.0,0.0,False,19856.0,7.04,24672.0,39.0,22800.0,40.05
nanoxml,3_3,10,0.05,10.0,0.0,16.0,64728.0,387.0,303.59999999999997,338.0,190.0,16283.0,577.0,444.0,184121.0,0.0,214.0,260904.0,755.0,1304.0,6048.0,1981.0,970067.0,3618.0,1177.0,1180629.0,47.0,0.0,214.0,194848.0,678.0,670.8,3956.0,1291.0,1196912.0,0.0,0.174739,4533.0,0.7495039682539683,61821.0,1566496.0,1.518087234273487,1811.0,0.9141847551741544,812.0,1.2453987730061349,194848.0,0.7468187532579033,2913.0,2.385749385749386,5856.0,1.0041152263374487,47.0,0.0,False,19872.0,6.51,24848.0,62.53,24384.0,60.79
nanoxml,3_5,1,0.05,6.0,0.0,3.0,49120.0,322.0,264.0,650.0,261.0,5540.0,577.0,444.0,199626.0,0.0,183.0,164356.0,797.0,1364.0,6050.0,1982.0,1093057.0,2990.0,989.0,983541.0,37.0,0.0,183.0,160696.0,670.0,679.1999999999999,3640.0,1175.0,989081.0,0.0,0.013861000000000002,4217.0,0.6970247933884297,74228.0,1411391.0,1.2091228791597597,1694.0,0.8546922300706358,786.0,1.152492668621701,160696.0,0.9777312662756455,7094.0,3.0046590427784836,5880.0,1.0068493150684932,37.0,37.0,False,19584.0,5.85,24256.0,18.54,24272.0,18.43
nanoxml,3_5,5,0.05,6.0,0.0,3.0,49120.0,322.0,264.0,650.0,261.0,-7847.0,577.0,444.0,186239.0,0.0,183.0,164356.0,797.0,1364.0,6050.0,1982.0,1079670.0,2990.0,989.0,947766.0,37.0,0.0,183.0,160212.0,670.0,644.4,3640.0,1175.0,939919.0,0.0,0.010291,4217.0,0.6970247933884297,87615.0,1389003.0,1.1899433300350815,1694.0,0.8546922300706358,757.0,1.1099706744868034,160212.0,0.9747864391929714,6387.0,2.7052096569250317,5948.0,1.0184931506849315,37.0,37.0,False,19136.0,5.28,24240.0,31.57,23632.0,26.67
nanoxml,3_5,10,0.05,6.0,0.0,3.0,49120.0,322.0,264.0,650.0,261.0,2958.0,577.0,444.0,197044.0,0.0,183.0,164356.0,797.0,1364.0,6050.0,1982.0,1090475.0,2990.0,989.0,944292.0,37.0,0.0,183.0,160676.0,635.0,613.1999999999999,3640.0,1175.0,947250.0,0.0,0.010291,4217.0,0.6970247933884297,76810.0,1374724.0,1.1777106704874987,1694.0,0.8546922300706358,731.0,1.0718475073313782,160676.0,0.9776095792061136,6124.0,2.5938161795849215,5832.0,0.9986301369863013,37.0,37.0,False,19600.0,6.71,25216.0,161.27,25568.0,161.56
nanoxml,3_7,1,0.05,10.0,0.0,22.0,77724.0,381.0,322.8,338.0,190.0,3412.0,577.0,444.0,179079.0,0.0,166.0,199136.0,750.0,1240.0,6050.0,1982.0,962425.0,1340.0,538.0,659154.0,43.0,0.0,165.0,161704.0,659.0,654.0,1678.0,652.0,662566.0,0.0,0.252263,2255.0,0.37272727272727274,72745.0,1059880.0,1.0238704753808554,1172.0,0.591321897073663,814.0,1.3129032258064517,161704.0,0.8120279607906155,3215.0,2.3814814814814813,5824.0,0.9904761904761905,43.0,43.0,False,20336.0,6.0,24096.0,33.29,24288.0,37.05
nanoxml,3_7,5,0.05,10.0,0.0,22.0,77724.0,381.0,322.8,338.0,190.0,-7451.0,577.0,444.0,168216.0,0.0,166.0,199136.0,750.0,1240.0,6050.0,1982.0,951562.0,1340.0,538.0,653158.0,43.0,0.0,165.0,161636.0,619.0,578.4,1678.0,652.0,645707.0,0.0,0.176992,2255.0,0.37272727272727274,83608.0,1064747.0,1.0285721185892172,1172.0,0.591321897073663,751.0,1.211290322580645,161636.0,0.8116864856178692,3592.0,2.660740740740741,5972.0,1.0156462585034014,43.0,43.0,False,20576.0,6.95,23648.0,72.07,24080.0,71.33
nanoxml,3_7,10,0.05,10.0,0.0,22.0,77724.0,381.0,322.8,338.0,190.0,12133.0,577.0,444.0,187800.0,0.0,166.0,199136.0,750.0,1240.0,6050.0,1982.0,971146.0,1340.0,538.0,661907.0,43.0,0.0,165.0,161712.0,606.0,592.8,1678.0,652.0,674040.0,0.0,0.131279,2255.0,0.37272727272727274,64024.0,1053912.0,1.0181052387530551,1172.0,0.591321897073663,763.0,1.2306451612903226,161712.0,0.8120681343403503,2967.0,2.1977777777777776,5836.0,0.992517006802721,43.0,43.0,False,20688.0,6.36,24336.0,119.17,23376.0,116.98
nanoxml,4_1,1,0.05,3.0,0.0,15.0,55720.0,332.0,273.59999999999997,650.0,264.0,120111.0,594.0,456.0,204610.0,0.0,162.0,215864.0,775.0,1274.0,5012.0,1707.0,851495.0,1794.0,676.0,683692.0,49.0,0.0,147.0,161780.0,621.0,588.0,2444.0,865.0,803803.0,0.0,0.18188800000000002,3038.0,0.6061452513966481,68638.0,1214327.0,1.3197298651390614,1396.0,0.817809021675454,718.0,1.1271585557299844,161780.0,0.7494533595226625,2703.0,1.9088983050847457,5832.0,0.997946611909651,59.0,49.0,False,20128.0,6.28,24704.0,14.31,23936.0,13.58
